activation,batch_size,candidate_name,checkpoint_interval,data_seed,depth,group,hidden_size,knn_k,learning_rate,loss_kind,model_seed,mu_in_preview,mu_ref_preview,nr_scenarios,replicate,reset_optimizer_each_epoch,rho,rho_in_preview,rho_ref_preview,run_id,run_rel_dir,schedule_kind,stage_epochs,test_seed,total_epochs,training_contexts,training_seed
silu,1,k3,10,202645051,4,05_knn_equilibration,128,3,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k3_rep04,full/05_knn_equilibration/k3/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,k3,10,202655051,4,05_knn_equilibration,128,3,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k3_rep05,full/05_knn_equilibration/k3/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,k5,10,202615051,4,05_knn_equilibration,128,5,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k5_rep01,full/05_knn_equilibration/k5/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,k5,10,202625051,4,05_knn_equilibration,128,5,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k5_rep02,full/05_knn_equilibration/k5/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,k5,10,202635051,4,05_knn_equilibration,128,5,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k5_rep03,full/05_knn_equilibration/k5/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,k5,10,202645051,4,05_knn_equilibration,128,5,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k5_rep04,full/05_knn_equilibration/k5/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,k5,10,202655051,4,05_knn_equilibration,128,5,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k5_rep05,full/05_knn_equilibration/k5/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,k10,10,202615051,4,05_knn_equilibration,128,10,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k10_rep01,full/05_knn_equilibration/k10/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,k10,10,202625051,4,05_knn_equilibration,128,10,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k10_rep02,full/05_knn_equilibration/k10/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,k10,10,202635051,4,05_knn_equilibration,128,10,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k10_rep03,full/05_knn_equilibration/k10/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,k10,10,202645051,4,05_knn_equilibration,128,10,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k10_rep04,full/05_knn_equilibration/k10/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,k10,10,202655051,4,05_knn_equilibration,128,10,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_05_knn_equilibration_k10_rep05,full/05_knn_equilibration/k10/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,4,batch4,10,202615051,4,06_batch_size,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch4_rep01,full/06_batch_size/batch4/rep01,baseline,40|20|20|20|20|20|20|20|20|20|20|20,1,260,100,202615053
silu,4,batch4,10,202625051,4,06_batch_size,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch4_rep02,full/06_batch_size/batch4/rep02,baseline,40|20|20|20|20|20|20|20|20|20|20|20,1,260,100,202625053
silu,4,batch4,10,202635051,4,06_batch_size,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch4_rep03,full/06_batch_size/batch4/rep03,baseline,40|20|20|20|20|20|20|20|20|20|20|20,1,260,100,202635053
silu,4,batch4,10,202645051,4,06_batch_size,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch4_rep04,full/06_batch_size/batch4/rep04,baseline,40|20|20|20|20|20|20|20|20|20|20|20,1,260,100,202645053
silu,8,batch8,10,202615051,4,06_batch_size,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch8_rep01,full/06_batch_size/batch8/rep01,baseline,57|28|28|28|28|28|28|28|28|28|28|28,1,365,100,202615053
silu,8,batch8,10,202625051,4,06_batch_size,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch8_rep02,full/06_batch_size/batch8/rep02,baseline,57|28|28|28|28|28|28|28|28|28|28|28,1,365,100,202625053
silu,8,batch8,10,202635051,4,06_batch_size,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch8_rep03,full/06_batch_size/batch8/rep03,baseline,57|28|28|28|28|28|28|28|28|28|28|28,1,365,100,202635053
silu,8,batch8,10,202645051,4,06_batch_size,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch8_rep04,full/06_batch_size/batch8/rep04,baseline,57|28|28|28|28|28|28|28|28|28|28|28,1,365,100,202645053
silu,16,batch16,10,202615051,4,06_batch_size,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch16_rep01,full/06_batch_size/batch16/rep01,baseline,80|40|40|40|40|40|40|40|40|40|40|40,1,520,100,202615053
silu,16,batch16,10,202625051,4,06_batch_size,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch16_rep02,full/06_batch_size/batch16/rep02,baseline,80|40|40|40|40|40|40|40|40|40|40|40,1,520,100,202625053
silu,16,batch16,10,202635051,4,06_batch_size,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch16_rep03,full/06_batch_size/batch16/rep03,baseline,80|40|40|40|40|40|40|40|40|40|40|40,1,520,100,202635053
silu,16,batch16,10,202645051,4,06_batch_size,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch16_rep04,full/06_batch_size/batch16/rep04,baseline,80|40|40|40|40|40|40|40|40|40|40|40,1,520,100,202645053
silu,32,batch32,10,202615051,4,06_batch_size,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch32_rep01,full/06_batch_size/batch32/rep01,baseline,113|57|57|57|57|57|57|57|57|57|57|57,1,740,100,202615053
silu,32,batch32,10,202625051,4,06_batch_size,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch32_rep02,full/06_batch_size/batch32/rep02,baseline,113|57|57|57|57|57|57|57|57|57|57|57,1,740,100,202625053
silu,32,batch32,10,202635051,4,06_batch_size,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch32_rep03,full/06_batch_size/batch32/rep03,baseline,113|57|57|57|57|57|57|57|57|57|57|57,1,740,100,202635053
silu,32,batch32,10,202645051,4,06_batch_size,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_06_batch_size_batch32_rep04,full/06_batch_size/batch32/rep04,baseline,113|57|57|57|57|57|57|57|57|57|57|57,1,740,100,202645053
silu,1,depth5,10,202615051,5,07_deep_network,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth5_rep01,full/07_deep_network/depth5/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,depth5,10,202625051,5,07_deep_network,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth5_rep02,full/07_deep_network/depth5/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,depth5,10,202635051,5,07_deep_network,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth5_rep03,full/07_deep_network/depth5/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,depth5,10,202645051,5,07_deep_network,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth5_rep04,full/07_deep_network/depth5/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,depth5,10,202655051,5,07_deep_network,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth5_rep05,full/07_deep_network/depth5/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,depth6,10,202615051,6,07_deep_network,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth6_rep01,full/07_deep_network/depth6/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,depth6,10,202625051,6,07_deep_network,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth6_rep02,full/07_deep_network/depth6/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,depth6,10,202635051,6,07_deep_network,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth6_rep03,full/07_deep_network/depth6/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,depth6,10,202645051,6,07_deep_network,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth6_rep04,full/07_deep_network/depth6/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,depth6,10,202655051,6,07_deep_network,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth6_rep05,full/07_deep_network/depth6/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,depth7,10,202615051,7,07_deep_network,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth7_rep01,full/07_deep_network/depth7/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,depth7,10,202625051,7,07_deep_network,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth7_rep02,full/07_deep_network/depth7/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,depth7,10,202635051,7,07_deep_network,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth7_rep03,full/07_deep_network/depth7/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,depth7,10,202645051,7,07_deep_network,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth7_rep04,full/07_deep_network/depth7/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,depth7,10,202655051,7,07_deep_network,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth7_rep05,full/07_deep_network/depth7/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,depth8,10,202615051,8,07_deep_network,128,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth8_rep01,full/07_deep_network/depth8/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,depth8,10,202625051,8,07_deep_network,128,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth8_rep02,full/07_deep_network/depth8/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,depth8,10,202635051,8,07_deep_network,128,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth8_rep03,full/07_deep_network/depth8/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,depth8,10,202645051,8,07_deep_network,128,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth8_rep04,full/07_deep_network/depth8/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,depth8,10,202655051,8,07_deep_network,128,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_07_deep_network_depth8_rep05,full/07_deep_network/depth8/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,width64,10,202615051,4,08_wide_network,64,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width64_rep01,full/08_wide_network/width64/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,width64,10,202625051,4,08_wide_network,64,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width64_rep02,full/08_wide_network/width64/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,width64,10,202635051,4,08_wide_network,64,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width64_rep03,full/08_wide_network/width64/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,width64,10,202645051,4,08_wide_network,64,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width64_rep04,full/08_wide_network/width64/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,width64,10,202655051,4,08_wide_network,64,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width64_rep05,full/08_wide_network/width64/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,width256,10,202615051,4,08_wide_network,256,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width256_rep01,full/08_wide_network/width256/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,width256,10,202625051,4,08_wide_network,256,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width256_rep02,full/08_wide_network/width256/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,width256,10,202635051,4,08_wide_network,256,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width256_rep03,full/08_wide_network/width256/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
silu,1,width256,10,202645051,4,08_wide_network,256,0,0.001,dfl,202645052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,4,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width256_rep04,full/08_wide_network/width256/rep04,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202645053
silu,1,width256,10,202655051,4,08_wide_network,256,0,0.001,dfl,202655052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,5,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width256_rep05,full/08_wide_network/width256/rep05,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202655053
silu,1,width512,10,202615051,4,08_wide_network,512,0,0.001,dfl,202615052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,1,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width512_rep01,full/08_wide_network/width512/rep01,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202615053
silu,1,width512,10,202625051,4,08_wide_network,512,0,0.001,dfl,202625052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,2,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width512_rep02,full/08_wide_network/width512/rep02,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202625053
silu,1,width512,10,202635051,4,08_wide_network,512,0,0.001,dfl,202635052,1.0|1.0|1.0|1.0|1.0|...|0.01,1.0|1.0|1.0|1.0|1.0|...|0.0,1,3,true,0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,0.0|0.0|0.0|0.0|0.0|...|0.0,full_08_wide_network_width512_rep03,full/08_wide_network/width512/rep03,baseline,20|10|10|10|10|10|10|10|10|10|10|10,1,130,100,202635053
